,document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
473,473,0.012719790497568276,0.05649083426861204,0.023194912083800975,0.014590347923681258,0.03778526000748223,0.5028058361391696,0.04339693228582118,0.019079685746352413,0.05237560793116348,0.022820800598578377,0.011597456041900487,0.05274971941638608,0.017583239805462027,0.027310138421249533,0.011971567527123084,0.015338570894126451,0.05424616535727646,0.023943135054246167
474,474,0.016982047549733138,0.03493449781659389,0.06162057253760309,0.19408054342552158,0.09412906356137797,0.13003396409509949,0.015041242115477926,0.03881610868510431,0.015041242115477926,0.031538088306647255,0.049975739932071814,0.036390101892285295,0.13973799126637557,0.020378457059679767,0.039301310043668124,0.02620087336244542,0.027171276079573026,0.028626880155264437
475,475,0.01715686274509804,0.01838235294117647,0.0392156862745098,0.021241830065359478,0.025326797385620915,0.0167483660130719,0.01388888888888889,0.011029411764705885,0.022058823529411766,0.5420751633986929,0.026552287581699346,0.01388888888888889,0.11315359477124184,0.020833333333333336,0.01388888888888889,0.031045751633986932,0.027369281045751637,0.026143790849673203
476,476,0.02043010752688172,0.054480286738351244,0.07275985663082436,0.023297491039426525,0.07383512544802866,0.06845878136200717,0.12795698924731183,0.01756272401433692,0.02007168458781362,0.22222222222222224,0.04086021505376344,0.08781362007168458,0.051612903225806445,0.025806451612903226,0.012544802867383513,0.030107526881720432,0.029390681003584232,0.020788530465949823
477,477,0.020016339869281047,0.07924836601307189,0.016339869281045753,0.058006535947712407,0.015522875816993464,0.01511437908496732,0.0298202614379085,0.0298202614379085,0.02777777777777778,0.020016339869281047,0.019199346405228763,0.013071895424836602,0.022467320261437912,0.03390522875816994,0.02777777777777778,0.01797385620915033,0.034722222222222224,0.5191993464052288
478,478,0.024547803617571064,0.37769164513350556,0.01636520241171404,0.013781223083548665,0.12790697674418605,0.014642549526270457,0.031438415159345395,0.04823428079242033,0.023686477174849268,0.016795865633074933,0.044358311800172266,0.05211024978466839,0.03316106804478897,0.04478897502153316,0.013350559862187772,0.041343669250646,0.031438415159345395,0.044358311800172266
479,479,0.0198105081826012,0.35701981050818254,0.01593453919035314,0.01205857019810508,0.13738156761412573,0.018087855297157618,0.03402239448751076,0.05426356589147284,0.028423772609819115,0.01593453919035314,0.04651162790697674,0.04694229112833763,0.028423772609819115,0.05167958656330747,0.014211886304909558,0.033161068044788966,0.0396210163652024,0.04651162790697674
480,480,0.02016129032258064,0.04838709677419354,0.04301075268817203,0.021057347670250894,0.016129032258064512,0.016129032258064512,0.013440860215053762,0.025537634408602145,0.040770609318996405,0.03673835125448028,0.017921146953405017,0.025089605734767026,0.015681003584229386,0.07078853046594978,0.015232974910394262,0.4910394265232975,0.03091397849462365,0.05197132616487453
481,481,0.028314028314028312,0.09781209781209779,0.02445302445302445,0.019305019305019308,0.042900042900042894,0.03646503646503646,0.030459030459030454,0.041613041613041614,0.015873015873015872,0.3157443157443157,0.027456027456027453,0.04504504504504504,0.1008151008151008,0.04633204633204632,0.021021021021021023,0.023595023595023593,0.06606606606606605,0.01673101673101673
482,482,0.026736111111111106,0.09166666666666666,0.07847222222222221,0.026041666666666664,0.03923611111111111,0.02534722222222222,0.18437499999999998,0.03923611111111111,0.022569444444444444,0.10034722222222221,0.017013888888888887,0.10972222222222222,0.034374999999999996,0.03784722222222222,0.023611111111111107,0.021875,0.10277777777777777,0.01875
483,483,0.019174041297935106,0.1976401179941003,0.019174041297935106,0.024582104228121928,0.09242871189773844,0.02015732546705998,0.04178957718780728,0.04572271386430679,0.02015732546705998,0.027531956735496563,0.049164208456243856,0.06342182890855456,0.031465093411996076,0.036381514257620456,0.022123893805309738,0.2177974434611603,0.0535889872173058,0.017699115044247787
484,484,0.025745257452574534,0.21047877145438124,0.04787714543812105,0.01671183378500452,0.15808491418247517,0.04200542005420055,0.01897018970189702,0.029810298102981032,0.030261969286359533,0.01851851851851852,0.012646793134598015,0.019421860885275522,0.029358626919602532,0.1838301716350497,0.023938572719060528,0.08265582655826559,0.032068654019873535,0.01761517615176152
485,485,0.020430107526881725,0.2949820788530467,0.01648745519713262,0.03440860215053765,0.036559139784946244,0.03835125448028675,0.03584229390681004,0.027598566308243734,0.029032258064516137,0.03082437275985664,0.01971326164874553,0.045878136200716846,0.02616487455197133,0.13620071684587817,0.037634408602150546,0.047311827956989246,0.0878136200716846,0.034767025089605746
486,486,0.015232974910394265,0.26657706093189965,0.08333333333333333,0.01388888888888889,0.020161290322580645,0.019265232974910396,0.012544802867383515,0.022401433691756272,0.3060035842293907,0.02822580645161291,0.01478494623655914,0.024641577060931903,0.01388888888888889,0.05958781362007167,0.01747311827956989,0.03584229390681004,0.018817204301075266,0.027329749103942657
487,487,0.016780045351473927,0.2761904761904762,0.0839002267573696,0.015419501133786852,0.018594104308390026,0.017687074829931978,0.014965986394557826,0.021768707482993203,0.2993197278911566,0.030385487528344676,0.018594104308390026,0.027210884353741506,0.014965986394557826,0.04852607709750568,0.015419501133786852,0.036734693877551024,0.018594104308390026,0.024943310657596376
488,488,0.012804626187525817,0.27344072697232547,0.0375877736472532,0.043783560512185044,0.020652622883106157,0.047087980173482036,0.023130937629078894,0.027261462205700124,0.033457249070631974,0.033457249070631974,0.0177612556794713,0.020652622883106157,0.0681536555142503,0.0714580751755473,0.01982651796778191,0.18546055349029325,0.03841387856257745,0.025609252375051635
489,489,0.013795674869500372,0.1640566741237882,0.03579418344519015,0.01565995525727069,0.261744966442953,0.0384041759880686,0.06450410141685307,0.0145413870246085,0.03803131991051453,0.04884414615958239,0.019015659955257266,0.03914988814317673,0.04548844146159581,0.015287099179716627,0.011558538404175988,0.01938851603281133,0.13646532438478745,0.01826994780014914
490,490,0.01712614870509607,0.47994987468671674,0.04010025062656641,0.037593984962406006,0.03049289891395154,0.01963241436925647,0.032999164578111945,0.017961570593149536,0.04636591478696741,0.03842940685045947,0.03425229741019214,0.02631578947368421,0.027568922305764406,0.02172096908939014,0.017543859649122803,0.05096073517126146,0.04010025062656641,0.020885547201336667
491,491,0.014297385620915034,0.10661764705882355,0.11111111111111112,0.045751633986928116,0.03431372549019609,0.03390522875816994,0.012254901960784317,0.024918300653594773,0.03594771241830066,0.035539215686274515,0.04697712418300653,0.0232843137254902,0.06495098039215685,0.22385620915032683,0.029820261437908502,0.03431372549019609,0.10212418300653596,0.02001633986928105
492,492,0.37769784172661885,0.04996003197442047,0.06554756195043965,0.013589128697042367,0.05075939248601118,0.060351718625099915,0.023181454836131102,0.023581135091926463,0.01278976818545164,0.04196642685851319,0.03756994404476419,0.04476418864908073,0.020783373301358914,0.06954436450839328,0.05035971223021582,0.013189448441247004,0.0319744204636291,0.012390087929656278
493,493,0.35831180017226527,0.018949181739879417,0.03919035314384151,0.06890611541774332,0.01808785529715762,0.05038759689922481,0.016795865633074933,0.02583979328165375,0.018949181739879414,0.01808785529715762,0.1003445305770887,0.03617571059431524,0.024117140396210168,0.04005167958656331,0.07364341085271317,0.024978466838931956,0.03832902670111973,0.028854435831180015
494,494,0.22871324933180606,0.024818633066055747,0.011072928598701797,0.05231004200076365,0.01489117983963345,0.01489117983963345,0.02252768232149676,0.3203512791141658,0.014509354715540284,0.048491790759831996,0.053455517373043146,0.016036655211912946,0.013363879343260788,0.04925544100801832,0.02329133256968309,0.016036655211912946,0.06300114547537228,0.012982054219167623
495,495,0.031094527363184077,0.041459369817578764,0.018242122719734657,0.021558872305140964,0.10862354892205638,0.03565505804311774,0.15257048092868988,0.03855721393034826,0.1339137645107794,0.024046434494195686,0.05928689883913763,0.1007462686567164,0.0269485903814262,0.0771144278606965,0.029850746268656712,0.021973466003316747,0.052653399668325024,0.025704809286898837
496,496,0.033189033189033185,0.07166907166907165,0.046657046657046654,0.05291005291005291,0.04377104377104377,0.1972101972101972,0.02982202982202982,0.02837902837902838,0.026455026455026454,0.01972101972101972,0.1592111592111592,0.04377104377104377,0.02982202982202982,0.03367003367003366,0.042809042809042804,0.052429052429052415,0.05387205387205387,0.03463203463203463
497,497,0.02100840336134454,0.01774042950513539,0.020074696545284786,0.16293183940242767,0.07329598506069093,0.05835667600373482,0.33380018674136325,0.09056956115779645,0.0196078431372549,0.04528478057889823,0.024276377217553696,0.01400560224089636,0.024276377217553692,0.015406162464985997,0.022408963585434177,0.022408963585434177,0.018674136321195148,0.015873015873015876
498,498,0.5077972709551658,0.01705653021442495,0.02485380116959065,0.1164717348927875,0.01510721247563353,0.018518518518518517,0.01949317738791423,0.03801169590643275,0.01705653021442495,0.016569200779727098,0.05360623781676413,0.015594541910331385,0.02290448343079922,0.01949317738791423,0.027777777777777776,0.014619883040935673,0.0375243664717349,0.01754385964912281
499,499,0.02424242424242425,0.13131313131313133,0.02262626262626263,0.012929292929292931,0.022626262626262633,0.05898989898989899,0.02343434343434344,0.026262626262626265,0.03555555555555556,0.02868686868686869,0.0602020202020202,0.018989898989898994,0.02181818181818182,0.1983838383838384,0.023838383838383843,0.050505050505050504,0.21171717171717175,0.027878787878787885
500,500,0.40579710144927533,0.020810107766629497,0.030100334448160522,0.1304347826086956,0.025641025641025633,0.0353028613898179,0.014864362690449641,0.016722408026755852,0.023039762170196945,0.022668153102935705,0.04199182460052023,0.015235971757710883,0.028613898179115558,0.011148272017837232,0.0869565217391304,0.023411371237458185,0.03604607952434038,0.031215161649944246
501,501,0.015493581230633024,0.016378928729526343,0.04338202744577247,0.07702523240371845,0.025675077467906156,0.017706949977866315,0.014608233731739707,0.1965471447543161,0.01859229747675963,0.02213368747233289,0.021248339973439574,0.0199203187250996,0.015050907481186366,0.3435148295706065,0.026560424966799473,0.02877379371403276,0.056662239929172194,0.04072598494909253
502,502,0.02097130242825607,0.1254598969830758,0.013612950699043414,0.0235467255334805,0.016188373804267846,0.016188373804267846,0.018763796909492276,0.03348050036791758,0.0930831493745401,0.14311994113318616,0.019499632082413537,0.02612214863870493,0.022810890360559236,0.24025018395879322,0.029065489330389993,0.052244297277409854,0.07505518763796909,0.030537159676232526
503,503,0.12640575798470538,0.05038236617183986,0.19838056680161947,0.07782276203328835,0.013495276653171394,0.02204228520017994,0.02474134053081422,0.0274403958614485,0.053981106612685556,0.01979307242465138,0.031938821412505626,0.015744489428699958,0.013495276653171394,0.21592442645074228,0.046783625730994156,0.015744489428699958,0.016644174538911382,0.029239766081871347
504,504,0.035147392290249435,0.04157218442932729,0.07369614512471655,0.012471655328798186,0.017006802721088437,0.035147392290249435,0.02456538170823885,0.0291005291005291,0.10959939531368103,0.030234315948601664,0.04648526077097505,0.06235827664399092,0.1360544217687075,0.03287981859410431,0.01625094482237339,0.04535147392290249,0.050264550264550255,0.20181405895691612
505,505,0.04368471035137701,0.04700854700854701,0.018518518518518517,0.026590693257359924,0.0365622032288699,0.13152896486229818,0.030389363722697054,0.03751187084520418,0.028964862298195632,0.0308641975308642,0.22981956315289648,0.018043684710351376,0.10351377018043684,0.0194681861348528,0.017094017094017096,0.0883190883190883,0.06885090218423551,0.023266856600189935
506,506,0.014453477868112016,0.09078590785907859,0.08130081300813008,0.02800361336946703,0.06052393857271905,0.10478771454381211,0.04200542005420055,0.02032520325203252,0.016260162601626018,0.09168925022583559,0.056007226738934046,0.027551942186088533,0.04245709123757905,0.19557362240289072,0.023035230352303523,0.025745257452574534,0.055555555555555546,0.023938572719060525
507,507,0.026262626262626265,0.08404040404040404,0.024646464646464653,0.015757575757575762,0.023838383838383843,0.02060606060606061,0.016161616161616165,0.015353535353535357,0.044444444444444446,0.016565656565656568,0.025858585858585862,0.29050505050505054,0.033131313131313136,0.10666666666666669,0.02060606060606061,0.031515151515151524,0.04525252525252526,0.1587878787878788
508,508,0.03261281759575275,0.026166097838452786,0.03185437997724687,0.1528251801289344,0.1236253318164581,0.021994690936670457,0.2354948805460751,0.015168752370117557,0.06863860447478194,0.019719378081152827,0.01478953356086462,0.02313234736442928,0.017823284034888132,0.01441031475161168,0.11452408039438756,0.05081532043989381,0.01896094046264695,0.017444065225635193
509,509,0.02571166207529844,0.015610651974288337,0.2015610651974288,0.05463728191000917,0.0472910927456382,0.02525252525252525,0.032598714416896234,0.031221303948576674,0.016988062442607896,0.027089072543617997,0.016069788797061522,0.026170798898071626,0.02662993572084481,0.06427915518824608,0.02387511478420569,0.018365472910927456,0.031680440771349856,0.3149678604224059
510,510,0.01592356687898089,0.029723991507430998,0.01556970983722576,0.16065109695682944,0.01627742392073602,0.03467799009200283,0.18329794762915783,0.011323425336164188,0.21443736730360932,0.02300070771408351,0.025123849964614295,0.01556970983722576,0.02724699221514508,0.017338995046001414,0.03927813163481954,0.10155697098372257,0.0399858457183298,0.029016277423920735
511,511,0.020400728597449912,0.015664845173041897,0.0790528233151184,0.03278688524590165,0.02622950819672131,0.10564663023679419,0.08160291438979964,0.017486338797814208,0.03533697632058288,0.19489981785063754,0.04408014571948998,0.12823315118397086,0.06302367941712203,0.03242258652094718,0.017122040072859748,0.05100182149362477,0.03679417122040073,0.018214936247723138
512,512,0.06463878326996196,0.034220532319391636,0.014786649767638362,0.2091254752851711,0.1474440219687368,0.020278833967046897,0.2175749894381073,0.02365863962822138,0.08491761723700886,0.017743979721166033,0.02830587241233629,0.019011406844106463,0.01436417405999155,0.01689902830587241,0.014786649767638362,0.02619349387410224,0.025348542458808618,0.020701309674693705
513,513,0.018279569892473115,0.6229390681003584,0.014695340501792114,0.02186379928315412,0.01039426523297491,0.01899641577060932,0.013978494623655913,0.014695340501792114,0.019354838709677417,0.031182795698924726,0.01720430107526882,0.01146953405017921,0.01146953405017921,0.016845878136200716,0.013978494623655913,0.07956989247311826,0.04587813620071684,0.017204301075268817
514,514,0.017259978425026974,0.6224379719525351,0.01330456670262496,0.02049622437971953,0.011866235167206042,0.025530384753685728,0.012944983818770227,0.014383315354189142,0.01725997842502697,0.02732829917295937,0.014742898238043872,0.012225818051060771,0.011506652283351314,0.014383315354189142,0.01941747572815534,0.07802948579647608,0.05070118662351672,0.016181229773462785
515,515,0.012792397660818711,0.6268274853801169,0.010964912280701754,0.023026315789473683,0.011695906432748537,0.019005847953216373,0.010964912280701754,0.015716374269005847,0.019005847953216373,0.027777777777777773,0.019005847953216373,0.013523391812865495,0.012426900584795321,0.014254385964912278,0.016812865497076022,0.0789473684210526,0.04641812865497075,0.02083333333333333
516,516,0.02529358626919603,0.030261969286359533,0.01897018970189702,0.06955736224028906,0.014905149051490516,0.025745257452574534,0.01716350496838302,0.3888888888888889,0.03432700993676604,0.01761517615176152,0.030261969286359533,0.02168021680216802,0.022131887985546526,0.15266485998193316,0.01671183378500452,0.020776874435411024,0.06684733514001806,0.02619692863595303
517,517,0.023003472222222224,0.06727430555555554,0.023871527777777783,0.044704861111111105,0.020399305555555556,0.050781249999999986,0.04383680555555555,0.030815972222222224,0.022569444444444444,0.023437500000000003,0.05772569444444443,0.21918402777777776,0.11197916666666667,0.1423611111111111,0.023003472222222224,0.018229166666666664,0.05859374999999999,0.018229166666666664
518,518,0.28232502965599066,0.01463028865164097,0.018979833926453152,0.08975879794385135,0.043495452748121805,0.030446816923685262,0.13444049031237648,0.059311981020166084,0.03084223013048637,0.03440094899169633,0.07947805456702256,0.02491103202846976,0.012653222617635433,0.013839462238038756,0.0438908659549229,0.028865164096480832,0.022143139580862007,0.03558718861209966
519,519,0.03174603174603175,0.020905923344947737,0.015485869144405731,0.03910181958962447,0.01316298877274487,0.2795199380565235,0.06929926442121565,0.06542779713511421,0.026713124274099886,0.10414246999612854,0.06542779713511421,0.07046070460704607,0.04103755323267519,0.01974448315911731,0.06736353077816491,0.018195896244676733,0.034456058846302755,0.01780874951606659
520,520,0.017999307718933887,0.02042229145032883,0.031152647975077878,0.13395638629283488,0.02526825891311872,0.021114572516441676,0.030114226375908614,0.016960886119764623,0.06542056074766353,0.015230183454482519,0.03426791277258567,0.015922464520595363,0.01246105919003115,0.034960193838698514,0.4479058497750087,0.031498788508134305,0.022845275181723777,0.022499134648667356
521,521,0.04692341744134573,0.013280212483399736,0.019477644975652946,0.1934484285081895,0.06374501992031871,0.024347056219566184,0.019034971226206288,0.03541389995573263,0.013722886232846395,0.02611775121735281,0.043824701195219126,0.02877379371403276,0.03231518370960602,0.013280212483399736,0.30057547587428063,0.05356352368304559,0.046038069942452416,0.026117751217352814
522,522,0.03088803088803089,0.02273702273702274,0.03174603174603175,0.061776061776061764,0.030459030459030458,0.028743028743028743,0.029601029601029602,0.1746031746031746,0.015015015015015015,0.02917202917202917,0.018876018876018877,0.016302016302016303,0.016302016302016303,0.23337623337623337,0.02145002145002145,0.011154011154011155,0.19862719862719863,0.02917202917202917
523,523,0.02742316784869977,0.03451536643026004,0.022222222222222223,0.11536643026004728,0.02836879432624114,0.2860520094562648,0.037352245862884166,0.041607565011820336,0.12293144208037826,0.025059101654846337,0.0491725768321513,0.017966903073286054,0.021276595744680854,0.026950354609929082,0.023640661938534285,0.0557919621749409,0.02836879432624114,0.03593380614657211
524,524,0.024582104228121928,0.019174041297935106,0.032448377581120944,0.10127826941986234,0.0368731563421829,0.10865290068829891,0.04228121927236972,0.15486725663716816,0.016224188790560472,0.035398230088495575,0.032940019665683384,0.10521140609636184,0.11012782694198624,0.02851524090462144,0.04867256637168142,0.01720747295968535,0.05211406096361848,0.03343166175024582
525,525,0.022921522921522917,0.021756021756021753,0.02758352758352758,0.15306915306915306,0.06487956487956487,0.013986013986013984,0.31157731157731156,0.015151515151515148,0.05866355866355864,0.020979020979020976,0.04933954933954932,0.025641025641025637,0.021756021756021756,0.021756021756021753,0.056332556332556315,0.060217560217560195,0.03535353535353535,0.019036519036519036
526,526,0.023865414710485137,0.07472613458528951,0.014084507042253523,0.22065727699530516,0.09976525821596244,0.07746478873239436,0.023082942097026604,0.036776212832550864,0.021126760563380288,0.0935054773082942,0.02269170579029734,0.04968701095461658,0.028951486697965573,0.02934272300469484,0.02934272300469484,0.1146322378716745,0.02699530516431925,0.013302034428794993
527,527,0.01177336276674025,0.052244297277409854,0.02317880794701987,0.013980868285504048,0.3083149374540103,0.13318616629874908,0.048197203826342884,0.023914643119941133,0.026490066225165563,0.055555555555555546,0.03642384105960265,0.02207505518763797,0.01913171449595291,0.016188373804267846,0.012877115526122147,0.05665930831493744,0.10632818248712289,0.03348050036791758
528,528,0.012835940633774572,0.13838748495788208,0.012835940633774572,0.012835940633774572,0.01444043321299639,0.011632571199358207,0.010830324909747295,0.014039310068190937,0.539911752908143,0.015643802647412757,0.019655034095467313,0.032089851584436425,0.01965503409546731,0.05816285599679101,0.021660649819494587,0.01965503409546731,0.026073004412354595,0.01965503409546731
529,529,0.01283594063377457,0.14360208584035297,0.013237063778580024,0.014841556357801846,0.01363818692338548,0.012434817488969114,0.013237063778580024,0.015643802647412757,0.5330926594464501,0.014039310068190935,0.01684717208182912,0.0340954673084637,0.023666265543521862,0.054151624548736454,0.018451664661050943,0.019253910950661854,0.02366626554352186,0.023265142398716406
530,530,0.24391323594510841,0.01637892872952634,0.015493581230633022,0.0889774236387782,0.02036299247454626,0.030101814962372728,0.06241699867197874,0.03231518370960602,0.021691013722886232,0.03364320495794599,0.036299247454625934,0.025675077467906156,0.04382470119521912,0.013280212483399736,0.11376715360779105,0.11332447985834439,0.06108897742363876,0.027445772465692787
531,531,0.022064617809298664,0.046887312844759645,0.2206461780929866,0.034672970843183604,0.027580772261623324,0.0256107171000788,0.035460992907801414,0.14814814814814814,0.1276595744680851,0.0342789598108747,0.07210401891252954,0.01891252955082742,0.029156816390858944,0.05082742316784868,0.01615445232466509,0.03900709219858156,0.02639873916469661,0.02442868400315209
532,532,0.04138551506972559,0.024741340530814213,0.031039136302294195,0.08861898335582544,0.04678362573099414,0.08771929824561402,0.0665766981556455,0.08277103013945117,0.024291497975708502,0.20017993702204226,0.0382366171839856,0.05578047683310841,0.04003598740440845,0.0521817363922627,0.040485829959514164,0.02609086819613135,0.03058929374718848,0.02249212775528565
533,533,0.0125854009349155,0.06868033081625315,0.034160373966199205,0.027328299172959366,0.10463861920172601,0.011506652283351312,0.01474289823804387,0.029126213592233014,0.11938151743976987,0.13304566702624956,0.013664149586479683,0.08378281193815174,0.0201366414958648,0.13951815893563468,0.015462064005753328,0.03272204243078029,0.07874865156418553,0.06076950737144911
534,534,0.021126760563380285,0.016823161189358372,0.021126760563380288,0.028951486697965573,0.04460093896713614,0.15688575899843504,0.10524256651017215,0.04499217527386541,0.014866979655712051,0.03286384976525822,0.18779342723004694,0.08568075117370892,0.03208137715179969,0.018388106416275432,0.05477308294209702,0.05672926447574334,0.06533646322378717,0.011737089201877935
535,535,0.026757369614512475,0.039455782312925174,0.03356009070294785,0.029931972789115652,0.10748299319727891,0.043537414965986405,0.0489795918367347,0.013605442176870753,0.055782312925170066,0.019047619047619053,0.032653061224489806,0.11564625850340136,0.016326530612244903,0.0235827664399093,0.026757369614512475,0.2934240362811792,0.04852607709750568,0.02494331065759638
536,536,0.014430014430014428,0.013347763347763346,0.027056277056277053,0.04076479076479076,0.017676767676767676,0.014430014430014428,0.016233766233766232,0.023088023088023088,0.032106782106782104,0.49206349206349215,0.01875901875901876,0.013708513708513708,0.021645021645021644,0.07070707070707069,0.0422077922077922,0.03679653679653679,0.08910533910533909,0.015873015873015872
537,537,0.01893939393939394,0.03493265993265993,0.11658249158249158,0.11784511784511786,0.040824915824915826,0.1186868686868687,0.02777777777777778,0.026094276094276097,0.03787878787878788,0.03282828282828283,0.030303030303030304,0.03282828282828283,0.08796296296296295,0.08207070707070706,0.030723905723905726,0.021464646464646468,0.11363636363636365,0.02861952861952862
538,538,0.04678362573099415,0.021303258145363407,0.026733500417710946,0.07435254803675855,0.022974101921470345,0.015873015873015872,0.018379281537176273,0.02715121136173768,0.017961570593149543,0.01670843776106934,0.4022556390977444,0.01420217209690894,0.04594820384294069,0.020050125313283207,0.0822890559732665,0.06349206349206347,0.06934001670843774,0.01420217209690894
539,539,0.035444046196734365,0.013938669852648345,0.012743926722421342,0.017921146953405014,0.0434090003982477,0.04141776184786937,0.1700517722023098,0.017124651533253682,0.017921146953405014,0.035444046196734365,0.06053365193150137,0.02747909199522102,0.03584229390681003,0.021107128634010354,0.41178813221823973,0.013142174432497012,0.012345679012345678,0.012345679012345678
540,540,0.10240464344941955,0.024875621890547265,0.026119402985074622,0.09411276948590379,0.027777777777777773,0.01782752902155887,0.016583747927031506,0.03814262023217247,0.012437810945273632,0.028192371475953566,0.42993366500829194,0.016998341625207296,0.015754560530679935,0.017412935323383085,0.04767827529021557,0.01948590381426202,0.02860696517412935,0.03565505804311774
541,541,0.039401103230890466,0.025610717100078804,0.055555555555555546,0.030338849487785657,0.0169424743892829,0.09613869188337273,0.02955082742316785,0.022458628841607566,0.04294720252167061,0.05594956658786446,0.060677698975571306,0.2289204097714736,0.08431836091410559,0.020488573680063044,0.022064617809298664,0.04018912529550828,0.032702915681639085,0.09574468085106383
542,542,0.012475633528265107,0.36530214424951274,0.02222222222222222,0.01637426900584795,0.05458089668615983,0.020272904483430797,0.022612085769980507,0.023781676413255362,0.1485380116959064,0.015984405458089667,0.021832358674463936,0.011306042884990253,0.02222222222222222,0.013255360623781675,0.013255360623781675,0.17270955165692006,0.01793372319688109,0.025341130604288498
543,543,0.014936247723132966,0.34790528233151186,0.01857923497267759,0.016757741347905277,0.08123861566484514,0.014936247723132966,0.01821493624772313,0.03242258652094717,0.12714025500910744,0.01857923497267759,0.01712204007285974,0.014936247723132966,0.020036429872495442,0.020036429872495442,0.011657559198542802,0.18469945355191253,0.014936247723132966,0.025865209471766844
544,544,0.014207650273224045,0.015300546448087433,0.03570127504553734,0.03278688524590164,0.13952641165755922,0.3464480874316941,0.018579234972677595,0.026958105646630235,0.02987249544626594,0.04808743169398906,0.03533697632058288,0.08123861566484517,0.02695810564663023,0.02003642987249545,0.03242258652094718,0.015300546448087433,0.049544626593806915,0.03169398907103826
545,545,0.01844701844701845,0.02187902187902188,0.03003003003003003,0.21192621192621192,0.041613041613041614,0.025311025311025314,0.03346203346203346,0.027456027456027456,0.01673101673101673,0.03903903903903904,0.051909051909051894,0.049764049764049766,0.025740025740025745,0.014586014586014585,0.26426426426426425,0.049335049335049334,0.06306306306306306,0.015444015444015444
546,546,0.02828282828282828,0.05090909090909089,0.025454545454545455,0.08888888888888886,0.013333333333333332,0.018989898989898987,0.0202020202020202,0.041616161616161614,0.03636363636363636,0.0521212121212121,0.013737373737373736,0.01818181818181818,0.010909090909090908,0.4698989898989899,0.03474747474747474,0.017373737373737375,0.02868686868686868,0.030303030303030297
547,547,0.10549070471249462,0.030263726761781247,0.25810635538262006,0.06830955469087766,0.04107220060527455,0.04107220060527455,0.03285776048421964,0.053177691309987035,0.030263726761781247,0.027669693039342854,0.01988759187202768,0.022049286640726334,0.02075226977950714,0.10635538261997408,0.04755728491137052,0.017293558149589282,0.029831387808041517,0.04798962386511026
548,548,0.033879781420765025,0.04663023679417121,0.020400728597449912,0.2717668488160292,0.22076502732240438,0.02112932604735884,0.08269581056466302,0.020765027322404376,0.021493624772313303,0.01821493624772313,0.01821493624772313,0.01821493624772313,0.057923497267759555,0.013114754098360656,0.04371584699453551,0.022950819672131154,0.03460837887067396,0.03351548269581057
549,549,0.18763510592304375,0.027669693039342854,0.024210981409425,0.10722006052745355,0.02853437094682232,0.015996541288370088,0.012970168612191964,0.07609165585819284,0.021616947686986604,0.033722438391699104,0.07349762213575443,0.031560743623000445,0.021616947686986604,0.032425421530479906,0.03069606571552098,0.02680501513186339,0.036748811067877224,0.21098140942498927
550,550,0.05519005847953216,0.03399122807017544,0.014985380116959065,0.14839181286549707,0.042763157894736836,0.01608187134502924,0.020467836257309944,0.04020467836257309,0.0840643274853801,0.021564327485380123,0.03983918128654971,0.027412280701754388,0.013157894736842106,0.01206140350877193,0.04312865497076024,0.03179824561403509,0.03289473684210527,0.32200292397660824
551,551,0.02091020910209103,0.019270192701927022,0.022960229602296024,0.05494054940549405,0.24231242312423126,0.0992209922099221,0.08159081590815907,0.015990159901599018,0.030750307503075038,0.05494054940549405,0.028700287002870032,0.015580155801558018,0.03444034440344404,0.02378023780237803,0.1652316523165232,0.02460024600246003,0.04674046740467406,0.01804018040180402
552,552,0.07187112763320938,0.02395704254440313,0.028087567121024365,0.07311028500619576,0.015282940933498551,0.02189178025609252,0.020239570425444026,0.026435357290375872,0.1330028913672036,0.025196199917389507,0.01652209830648492,0.019826517967781905,0.020652622883106153,0.028087567121024365,0.022717885171416766,0.02602230483271375,0.043370508054522916,0.3837257331681123
553,553,0.01981351981351982,0.036519036519036534,0.023310023310023322,0.08236208236208237,0.026418026418026427,0.029137529137529147,0.030691530691530702,0.1433566433566434,0.07148407148407149,0.07070707070707072,0.033022533022533024,0.05944055944055945,0.05555555555555556,0.16588966588966594,0.06138306138306139,0.024475524475524486,0.0442890442890443,0.022144522144522154
554,554,0.23625730994152047,0.020662768031189084,0.031968810916179334,0.12943469785575046,0.020272904483430797,0.05419103313840155,0.015594541910331383,0.055360623781676395,0.021442495126705652,0.060038986354775815,0.026510721247563353,0.023391812865497075,0.017153996101364522,0.1922027290448343,0.036647173489278755,0.021052631578947368,0.02456140350877193,0.013255360623781676
555,555,0.025579536370903277,0.049560351718625086,0.012390087929656277,0.08113509192645882,0.014788169464428458,0.02358113509192646,0.02997601918465228,0.02078337330135891,0.11191047162270185,0.04396482813749001,0.047162270183852904,0.02478017585931255,0.017585931254996003,0.025179856115107917,0.3457234212629896,0.06115107913669064,0.024780175859312553,0.039968025579536375
556,556,0.014711575687185445,0.05381339527680991,0.019357336430507164,0.09368950832365466,0.04607046070460704,0.015873015873015876,0.032520325203252036,0.02942315137437089,0.1393728222996516,0.059233449477351915,0.020518776616337595,0.04336043360433605,0.17382888114595432,0.08981804103755324,0.012388695315524584,0.017808749516066594,0.11149825783972127,0.026713124274099886
